id_cafeterias_productos;cafeteria_id;producto_id;categoria
15255;3051;2;caro
15256;3052;338;caro
15257;3052;380;caro
15258;3052;327;caro
15259;3052;248;caro
15260;3052;332;caro
15261;3053;53;medio
15262;3053;282;medio
15263;3053;205;medio
15264;3053;48;medio
15265;3053;168;medio
15266;3054;63;barato
15267;3054;159;barato
15268;3054;350;barato
15269;3054;155;barato
15270;3054;114;barato
15271;3055;398;medio
15272;3055;278;medio
15273;3055;239;medio
15274;3055;77;medio
15275;3055;234;medio
15276;3056;51;barato
15277;3056;79;barato
15278;3056;283;barato
15279;3056;160;barato
15280;3056;147;barato
15281;3057;345;medio
15282;3057;194;medio
15283;3057;293;medio
15284;3057;124;medio
15285;3057;53;medio
15286;3058;163;caro
15287;3058;64;caro
15288;3058;76;caro
15289;3058;121;caro
15290;3058;73;caro
15291;3059;213;barato
15292;3059;296;barato
15293;3059;41;barato
15294;3059;235;barato
15295;3059;233;barato
15296;3060;202;barato
15297;3060;222;barato
15298;3060;213;barato
15299;3060;290;barato
15300;3060;186;barato
15301;3061;133;barato
15302;3061;75;barato
15303;3061;222;barato
15304;3061;376;barato
15305;3061;283;barato
15306;3062;297;barato
15307;3062;41;barato
15308;3062;96;barato
15309;3062;290;barato
15310;3062;179;barato
15311;3063;121;caro
15312;3063;149;caro
15313;3063;332;caro
15314;3063;54;caro
15315;3063;289;caro
15316;3064;328;barato
15317;3064;67;barato
15318;3064;212;barato
15319;3064;83;barato
15320;3064;173;barato
15321;3065;373;barato
15322;3065;254;barato
15323;3065;243;barato
15324;3065;154;barato
15325;3065;371;barato
15326;3066;376;barato
15327;3066;392;barato
15328;3066;63;barato
15329;3066;159;barato
15330;3066;154;barato
15331;3067;121;caro
15332;3067;378;caro
15333;3067;380;caro
15334;3067;54;caro
15335;3067;385;caro
15336;3068;363;caro
15337;3068;377;caro
15338;3068;211;caro
15339;3068;80;caro
15340;3068;163;caro
15341;3069;210;barato
15342;3069;133;barato
15343;3069;11;barato
15344;3069;283;barato
15345;3069;203;barato
15346;3070;242;barato
15347;3070;32;barato
15348;3070;84;barato
15349;3070;320;barato
15350;3070;274;barato
15351;3071;5;caro
15352;3071;45;caro
15353;3071;314;caro
15354;3071;367;caro
15355;3071;338;caro
15356;3072;164;barato
15357;3072;328;barato
15358;3072;244;barato
15359;3072;243;barato
15360;3072;56;barato
15361;3073;77;medio
15362;3073;89;medio
15363;3073;19;medio
15364;3073;336;medio
15365;3073;208;medio
15366;3074;217;barato
15367;3074;259;barato
15368;3074;176;barato
15369;3074;355;barato
15370;3074;284;barato
15371;3075;89;medio
15372;3075;324;medio
15373;3075;396;medio
15374;3075;53;medio
15375;3075;101;medio
15376;3076;205;medio
15377;3076;208;medio
15378;3076;337;medio
15379;3076;138;medio
15380;3076;131;medio
15381;3077;45;caro
15382;3077;342;caro
15383;3077;303;caro
15384;3077;119;caro
15385;3077;5;caro
15386;3078;92;medio
15387;3078;97;medio
15388;3078;33;medio
15389;3078;116;medio
15390;3078;293;medio
15391;3079;320;barato
15392;3079;284;barato
15393;3079;299;barato
15394;3079;223;barato
15395;3079;368;barato
15396;3080;163;caro
15397;3080;12;caro
15398;3080;314;caro
15399;3080;383;caro
15400;3080;351;caro
15401;3081;78;medio
15402;3081;391;medio
15403;3081;101;medio
15404;3081;281;medio
15405;3081;93;medio
15406;3082;20;barato
15407;3082;100;barato
15408;3082;188;barato
15409;3082;159;barato
15410;3082;164;barato
15411;3083;342;caro
15412;3083;362;caro
15413;3083;289;caro
15414;3083;384;caro
15415;3083;301;caro
15416;3084;72;caro
15417;3084;377;caro
15418;3084;104;caro
15419;3084;61;caro
15420;3084;5;caro
15421;3085;399;medio
15422;3085;101;medio
15423;3085;352;medio
15424;3085;60;medio
15425;3085;343;medio
15426;3086;384;caro
15427;3086;54;caro
15428;3086;39;caro
15429;3086;73;caro
15430;3086;45;caro
15431;3087;104;caro
15432;3087;311;caro
15433;3087;346;caro
15434;3087;390;caro
15435;3087;378;caro
15436;3088;356;caro
15437;3088;383;caro
15438;3088;37;caro
15439;3088;385;caro
15440;3088;113;caro
15441;3089;126;barato
15442;3089;178;barato
15443;3089;146;barato
15444;3089;313;barato
15445;3089;59;barato
15446;3090;261;medio
15447;3090;128;medio
15448;3090;42;medio
15449;3090;97;medio
15450;3090;282;medio
15451;3091;8;caro
15452;3091;356;caro
15453;3091;163;caro
15454;3091;378;caro
15455;3091;130;caro
15456;3092;294;barato
15457;3092;359;barato
15458;3092;91;barato
15459;3092;304;barato
15460;3092;160;barato
15461;3093;398;medio
15462;3093;168;medio
15463;3093;3;medio
15464;3093;228;medio
15465;3093;92;medio
15466;3094;138;medio
15467;3094;81;medio
15468;3094;93;medio
15469;3094;1;medio
15470;3094;336;medio
15471;3095;296;barato
15472;3095;188;barato
15473;3095;182;barato
15474;3095;20;barato
15475;3095;365;barato
15476;3096;231;caro
15477;3096;342;caro
15478;3096;338;caro
15479;3096;314;caro
15480;3096;378;caro
15481;3097;94;medio
15482;3097;190;medio
15483;3097;316;medio
15484;3097;340;medio
15485;3097;65;medio
15486;3098;350;barato
15487;3098;150;barato
15488;3098;192;barato
15489;3098;23;barato
15490;3098;102;barato
15491;3099;289;caro
15492;3099;380;caro
15493;3099;265;caro
15494;3099;211;caro
15495;3099;5;caro
15496;3100;284;barato
15497;3100;155;barato
15498;3100;84;barato
15499;3100;87;barato
15500;3100;388;barato
15501;3101;14;caro
15502;3101;265;caro
15503;3101;195;caro
15504;3101;356;caro
15505;3101;130;caro
15506;3102;353;medio
15507;3102;379;medio
15508;3102;238;medio
15509;3102;52;medio
15510;3102;389;medio
15511;3103;42;medio
15512;3103;336;medio
15513;3103;174;medio
15514;3103;205;medio
15515;3103;352;medio
15516;3104;324;medio
15517;3104;279;medio
15518;3104;93;medio
15519;3104;190;medio
15520;3104;33;medio
15521;3105;356;caro
15522;3105;209;caro
15523;3105;231;caro
15524;3105;163;caro
15525;3105;104;caro
15526;3106;72;caro
15527;3106;119;caro
15528;3106;260;caro
15529;3106;8;caro
15530;3106;231;caro
15531;3107;387;barato
15532;3107;242;barato
15533;3107;364;barato
15534;3107;159;barato
15535;3107;217;barato
15536;3108;42;medio
15537;3108;19;medio
15538;3108;35;medio
15539;3108;279;medio
15540;3108;324;medio
15541;3109;334;medio
15542;3109;120;medio
15543;3109;137;medio
15544;3109;35;medio
15545;3109;322;medio
15546;3110;396;medio
15547;3110;281;medio
15548;3110;94;medio
15549;3110;131;medio
15550;3110;335;medio
15551;3111;40;barato
15552;3111;368;barato
15553;3111;182;barato
15554;3111;29;barato
15555;3111;68;barato
15556;3112;346;caro
15557;3112;386;caro
15558;3112;332;caro
15559;3112;113;caro
15560;3112;271;caro
15561;3113;80;caro
15562;3113;209;caro
15563;3113;314;caro
15564;3113;45;caro
15565;3113;119;caro
15566;3114;180;medio
15567;3114;334;medio
15568;3114;151;medio
15569;3114;300;medio
15570;3114;343;medio
15571;3115;185;medio
15572;3115;47;medio
15573;3115;239;medio
15574;3115;268;medio
15575;3115;322;medio
15576;3116;11;barato
15577;3116;66;barato
15578;3116;259;barato
15579;3116;302;barato
15580;3116;349;barato
15581;3117;159;barato
15582;3117;358;barato
15583;3117;176;barato
15584;3117;74;barato
15585;3117;257;barato
15586;3118;114;barato
15587;3118;154;barato
15588;3118;112;barato
15589;3118;320;barato
15590;3118;250;barato
15591;3119;171;barato
15592;3119;38;barato
15593;3119;257;barato
15594;3119;294;barato
15595;3119;358;barato
15596;3120;378;caro
15597;3120;377;caro
15598;3120;332;caro
15599;3120;12;caro
15600;3120;163;caro
15601;3121;102;barato
15602;3121;67;barato
15603;3121;63;barato
15604;3121;376;barato
15605;3121;147;barato
15606;3122;379;medio
15607;3122;128;medio
15608;3122;19;medio
15609;3122;81;medio
15610;3122;156;medio
15611;3123;182;barato
15612;3123;202;barato
15613;3123;166;barato
15614;3123;67;barato
15615;3123;62;barato
15616;3124;175;barato
15617;3124;291;barato
15618;3124;358;barato
15619;3124;142;barato
15620;3124;106;barato
15621;3125;195;caro
15622;3125;45;caro
15623;3125;237;caro
15624;3125;30;caro
15625;3125;362;caro
15626;3126;395;barato
15627;3126;267;barato
15628;3126;192;barato
15629;3126;223;barato
15630;3126;157;barato
15631;3127;284;barato
15632;3127;315;barato
15633;3127;87;barato
15634;3127;392;barato
15635;3127;175;barato
15636;3128;353;medio
15637;3128;208;medio
15638;3128;278;medio
15639;3128;239;medio
15640;3128;360;medio
15641;3129;265;caro
15642;3129;386;caro
15643;3129;14;caro
15644;3129;338;caro
15645;3129;380;caro
15646;3130;390;caro
15647;3130;338;caro
15648;3130;380;caro
15649;3130;5;caro
15650;3130;119;caro
15651;3131;352;medio
15652;3131;339;medio
15653;3131;396;medio
15654;3131;135;medio
15655;3131;42;medio
15656;3132;116;medio
15657;3132;42;medio
15658;3132;81;medio
15659;3132;1;medio
15660;3132;251;medio
15661;3133;377;caro
15662;3133;384;caro
15663;3133;311;caro
15664;3133;104;caro
15665;3133;82;caro
15666;3134;132;medio
15667;3134;292;medio
15668;3134;1;medio
15669;3134;399;medio
15670;3134;247;medio
15671;3135;40;barato
15672;3135;99;barato
15673;3135;178;barato
15674;3135;365;barato
15675;3135;66;barato
15676;3136;328;barato
15677;3136;227;barato
15678;3136;354;barato
15679;3136;91;barato
15680;3136;222;barato
15681;3137;71;medio
15682;3137;331;medio
15683;3137;53;medio
15684;3137;382;medio
15685;3137;255;medio
15686;3138;310;barato
15687;3138;235;barato
15688;3138;357;barato
15689;3138;144;barato
15690;3138;218;barato
15691;3139;328;barato
15692;3139;373;barato
15693;3139;305;barato
15694;3139;38;barato
15695;3139;91;barato
15696;3140;286;barato
15697;3140;257;barato
15698;3140;173;barato
15699;3140;75;barato
15700;3140;243;barato
15701;3141;264;caro
15702;3141;269;caro
15703;3141;195;caro
15704;3141;17;caro
15705;3141;370;caro
15706;3142;116;medio
15707;3142;280;medio
15708;3142;180;medio
15709;3142;55;medio
15710;3142;343;medio
15711;3143;271;caro
15712;3143;380;caro
15713;3143;37;caro
15714;3143;326;caro
15715;3143;54;caro
15716;3144;268;medio
15717;3144;52;medio
15718;3144;138;medio
15719;3144;238;medio
15720;3144;190;medio
15721;3145;57;medio
15722;3145;120;medio
15723;3145;193;medio
15724;3145;255;medio
15725;3145;184;medio
15726;3146;382;medio
15727;3146;360;medio
15728;3146;71;medio
15729;3146;219;medio
15730;3146;89;medio
15731;3147;315;barato
15732;3147;85;barato
15733;3147;221;barato
15734;3147;392;barato
15735;3147;254;barato
15736;3148;282;medio
15737;3148;381;medio
15738;3148;42;medio
15739;3148;35;medio
15740;3148;322;medio
15741;3149;52;medio
15742;3149;379;medio
15743;3149;219;medio
15744;3149;381;medio
15745;3149;35;medio
15746;3150;211;caro
15747;3150;37;caro
15748;3150;248;caro
15749;3150;378;caro
15750;3150;351;caro
15751;3151;377;caro
15752;3151;54;caro
15753;3151;314;caro
15754;3151;271;caro
15755;3151;326;caro
15756;3152;203;barato
15757;3152;392;barato
15758;3152;186;barato
15759;3152;222;barato
15760;3152;152;barato
15761;3153;57;medio
15762;3153;65;medio
15763;3153;151;medio
15764;3153;361;medio
15765;3153;78;medio
15766;3154;217;barato
15767;3154;297;barato
15768;3154;212;barato
15769;3154;67;barato
15770;3154;364;barato
15771;3155;384;caro
15772;3155;260;caro
15773;3155;123;caro
15774;3155;118;caro
15775;3155;386;caro
15776;3156;198;barato
15777;3156;235;barato
15778;3156;297;barato
15779;3156;315;barato
15780;3156;114;barato
15781;3157;130;caro
15782;3157;163;caro
15783;3157;211;caro
15784;3157;386;caro
15785;3157;377;caro
15786;3158;319;barato
15787;3158;252;barato
15788;3158;162;barato
15789;3158;392;barato
15790;3158;355;barato
15791;3159;123;caro
15792;3159;289;caro
15793;3159;370;caro
15794;3159;326;caro
15795;3159;386;caro
15796;3160;254;barato
15797;3160;203;barato
15798;3160;354;barato
15799;3160;20;barato
15800;3160;243;barato
15801;3161;54;caro
15802;3161;121;caro
15803;3161;123;caro
15804;3161;104;caro
15805;3161;269;caro
15806;3162;92;medio
15807;3162;52;medio
15808;3162;3;medio
15809;3162;177;medio
15810;3162;60;medio
15811;3163;267;barato
15812;3163;270;barato
15813;3163;99;barato
15814;3163;355;barato
15815;3163;136;barato
15816;3164;360;medio
15817;3164;55;medio
15818;3164;193;medio
15819;3164;293;medio
15820;3164;116;medio
15821;3165;119;caro
15822;3165;346;caro
15823;3165;17;caro
15824;3165;332;caro
15825;3165;39;caro
15826;3166;43;barato
15827;3166;20;barato
15828;3166;102;barato
15829;3166;99;barato
15830;3166;224;barato
15831;3167;14;caro
15832;3167;121;caro
15833;3167;37;caro
15834;3167;76;caro
15835;3167;390;caro
15836;3168;316;medio
15837;3168;60;medio
15838;3168;92;medio
15839;3168;276;medio
15840;3168;156;medio
15841;3169;361;medio
15842;3169;396;medio
15843;3169;70;medio
15844;3169;71;medio
15845;3169;279;medio
15846;3170;47;medio
15847;3170;180;medio
15848;3170;352;medio
15849;3170;316;medio
15850;3170;71;medio
15851;3171;195;caro
15852;3171;118;caro
15853;3171;384;caro
15854;3171;356;caro
15855;3171;14;caro
15856;3172;76;caro
15857;3172;104;caro
15858;3172;363;caro
15859;3172;211;caro
15860;3172;123;caro
15861;3173;242;barato
15862;3173;41;barato
15863;3173;392;barato
15864;3173;267;barato
15865;3173;364;barato
15866;3174;222;barato
15867;3174;221;barato
15868;3174;313;barato
15869;3174;9;barato
15870;3174;144;barato
15871;3175;349;barato
15872;3175;87;barato
15873;3175;286;barato
15874;3175;267;barato
15875;3175;69;barato
15876;3176;151;medio
15877;3176;180;medio
15878;3176;391;medio
15879;3176;345;medio
15880;3176;137;medio
15881;3177;1;medio
15882;3177;268;medio
15883;3177;193;medio
15884;3177;336;medio
15885;3177;295;medio
15886;3178;163;caro
15887;3178;362;caro
15888;3178;380;caro
15889;3178;8;caro
15890;3178;45;caro
15891;3179;33;medio
15892;3179;339;medio
15893;3179;53;medio
15894;3179;399;medio
15895;3179;334;medio
15896;3180;112;barato
15897;3180;349;barato
15898;3180;146;barato
15899;3180;243;barato
15900;3180;373;barato
15901;3181;268;medio
15902;3181;324;medio
15903;3181;239;medio
15904;3181;339;medio
15905;3181;353;medio
15906;3182;130;caro
15907;3182;356;caro
15908;3182;73;caro
15909;3182;225;caro
15910;3182;237;caro
15911;3183;101;medio
15912;3183;307;medio
15913;3183;334;medio
15914;3183;174;medio
15915;3183;300;medio
15916;3184;20;barato
15917;3184;166;barato
15918;3184;161;barato
15919;3184;157;barato
15920;3184;252;barato
15921;3185;142;barato
15922;3185;25;barato
15923;3185;267;barato
15924;3185;283;barato
15925;3185;154;barato
15926;3186;354;barato
15927;3186;75;barato
15928;3186;373;barato
15929;3186;188;barato
15930;3186;388;barato
15931;3187;130;caro
15932;3187;121;caro
15933;3187;214;caro
15934;3187;30;caro
15935;3187;80;caro
15936;3188;323;medio
15937;3188;194;medio
15938;3188;185;medio
15939;3188;138;medio
15940;3188;193;medio
15941;3189;40;barato
15942;3189;166;barato
15943;3189;217;barato
15944;3189;223;barato
15945;3189;202;barato
15946;3190;239;medio
15947;3190;226;medio
15948;3190;382;medio
15949;3190;97;medio
15950;3190;308;medio
15951;3191;171;barato
15952;3191;44;barato
15953;3191;134;barato
15954;3191;317;barato
15955;3191;387;barato
15956;3192;360;medio
15957;3192;92;medio
15958;3192;282;medio
15959;3192;137;medio
15960;3192;334;medio
15961;3193;153;barato
15962;3193;134;barato
15963;3193;186;barato
15964;3193;106;barato
15965;3193;252;barato
15966;3194;6;caro
15967;3194;54;caro
15968;3194;30;caro
15969;3194;271;caro
15970;3194;311;caro
15971;3195;348;barato
15972;3195;153;barato
15973;3195;44;barato
15974;3195;291;barato
15975;3195;183;barato
15976;3196;219;medio
15977;3196;177;medio
15978;3196;234;medio
15979;3196;3;medio
15980;3196;196;medio
15981;3197;119;caro
15982;3197;163;caro
15983;3197;82;caro
15984;3197;390;caro
15985;3197;363;caro
15986;3198;87;barato
15987;3198;147;barato
15988;3198;349;barato
15989;3198;43;barato
15990;3198;297;barato
15991;3199;43;barato
15992;3199;241;barato
15993;3199;288;barato
15994;3199;158;barato
15995;3199;102;barato
15996;3200;192;barato
15997;3200;85;barato
15998;3200;254;barato
15999;3200;259;barato
16000;3200;159;barato
16001;3201;356;caro
16002;3201;214;caro
16003;3201;326;caro
16004;3201;2;caro
16005;3201;390;caro
16006;3202;170;barato
16007;3202;114;barato
16008;3202;350;barato
16009;3202;125;barato
16010;3202;63;barato
16011;3203;138;medio
16012;3203;193;medio
16013;3203;228;medio
16014;3203;132;medio
16015;3203;81;medio
16016;3204;296;barato
16017;3204;152;barato
16018;3204;159;barato
16019;3204;243;barato
16020;3204;79;barato
16021;3205;130;caro
16022;3205;54;caro
16023;3205;248;caro
16024;3205;214;caro
16025;3205;163;caro
16026;3206;360;medio
16027;3206;89;medio
16028;3206;71;medio
16029;3206;334;medio
16030;3206;21;medio
16031;3207;123;caro
16032;3207;311;caro
16033;3207;119;caro
16034;3207;6;caro
16035;3207;14;caro
16036;3208;302;barato
16037;3208;85;barato
16038;3208;36;barato
16039;3208;87;barato
16040;3208;106;barato
16041;3209;384;caro
16042;3209;303;caro
16043;3209;14;caro
16044;3209;37;caro
16045;3209;385;caro
16046;3210;85;barato
16047;3210;99;barato
16048;3210;173;barato
16049;3210;157;barato
16050;3210;142;barato
16051;3211;210;barato
16052;3211;198;barato
16053;3211;368;barato
16054;3211;213;barato
16055;3211;291;barato
16056;3212;331;medio
16057;3212;101;medio
16058;3212;239;medio
16059;3212;335;medio
16060;3212;120;medio
16061;3213;130;caro
16062;3213;149;caro
16063;3213;72;caro
16064;3213;380;caro
16065;3213;209;caro
16066;3214;286;barato
16067;3214;347;barato
16068;3214;250;barato
16069;3214;299;barato
16070;3214;170;barato
16071;3215;190;medio
16072;3215;205;medio
16073;3215;345;medio
16074;3215;70;medio
16075;3215;60;medio
16076;3216;124;medio
16077;3216;234;medio
16078;3216;131;medio
16079;3216;261;medio
16080;3216;379;medio
16081;3217;280;medio
16082;3217;93;medio
16083;3217;60;medio
16084;3217;278;medio
16085;3217;261;medio
16086;3218;184;medio
16087;3218;343;medio
16088;3218;292;medio
16089;3218;226;medio
16090;3218;391;medio
16091;3219;259;barato
16092;3219;376;barato
16093;3219;176;barato
16094;3219;43;barato
16095;3219;102;barato
16096;3220;72;caro
16097;3220;149;caro
16098;3220;338;caro
16099;3220;265;caro
16100;3220;39;caro
16101;3221;2;caro
16102;3221;37;caro
16103;3221;54;caro
16104;3221;64;caro
16105;3221;362;caro
16106;3222;320;barato
16107;3222;171;barato
16108;3222;349;barato
16109;3222;387;barato
16110;3222;32;barato
16111;3223;257;barato
16112;3223;32;barato
16113;3223;36;barato
16114;3223;84;barato
16115;3223;388;barato
16116;3224;75;barato
16117;3224;302;barato
16118;3224;284;barato
16119;3224;59;barato
16120;3224;354;barato
16121;3225;104;caro
16122;3225;385;caro
16123;3225;289;caro
16124;3225;326;caro
16125;3225;123;caro
16126;3226;381;medio
16127;3226;360;medio
16128;3226;47;medio
16129;3226;344;medio
16130;3226;151;medio
16131;3227;246;medio
16132;3227;81;medio
16133;3227;345;medio
16134;3227;325;medio
16135;3227;396;medio
16136;3228;303;caro
16137;3228;61;caro
16138;3228;269;caro
16139;3228;264;caro
16140;3228;326;caro
16141;3229;259;barato
16142;3229;114;barato
16143;3229;365;barato
16144;3229;315;barato
16145;3229;349;barato
16146;3230;389;medio
16147;3230;95;medio
16148;3230;48;medio
16149;3230;194;medio
16150;3230;340;medio
16151;3231;370;caro
16152;3231;8;caro
16153;3231;265;caro
16154;3231;386;caro
16155;3231;269;caro
16156;3232;160;barato
16157;3232;192;barato
16158;3232;171;barato
16159;3232;364;barato
16160;3232;69;barato
16161;3233;221;barato
16162;3233;146;barato
16163;3233;249;barato
16164;3233;387;barato
16165;3233;358;barato
16166;3234;161;barato
16167;3234;144;barato
16168;3234;296;barato
16169;3234;74;barato
16170;3234;66;barato
16171;3235;211;caro
16172;3235;370;caro
16173;3235;163;caro
16174;3235;367;caro
16175;3235;39;caro
16176;3236;100;barato
16177;3236;256;barato
16178;3236;244;barato
16179;3236;9;barato
16180;3236;257;barato
16181;3237;235;barato
16182;3237;134;barato
16183;3237;96;barato
16184;3237;141;barato
16185;3237;347;barato
16186;3238;101;medio
16187;3238;33;medio
16188;3238;325;medio
16189;3238;138;medio
16190;3238;185;medio
16191;3239;226;medio
16192;3239;57;medio
16193;3239;307;medio
16194;3239;282;medio
16195;3239;180;medio
16196;3240;319;barato
16197;3240;296;barato
16198;3240;358;barato
16199;3240;74;barato
16200;3240;242;barato
16201;3241;310;barato
16202;3241;223;barato
16203;3241;203;barato
16204;3241;176;barato
16205;3241;182;barato
16206;3242;384;caro
16207;3242;211;caro
16208;3242;45;caro
16209;3242;237;caro
16210;3242;37;caro
16211;3243;150;barato
16212;3243;175;barato
16213;3243;198;barato
16214;3243;252;barato
16215;3243;4;barato
16216;3244;35;medio
16217;3244;281;medio
16218;3244;71;medio
16219;3244;219;medio
16220;3244;184;medio
16221;3245;222;barato
16222;3245;223;barato
16223;3245;173;barato
16224;3245;144;barato
16225;3245;51;barato
16226;3246;244;barato
16227;3246;146;barato
16228;3246;125;barato
16229;3246;182;barato
16230;3246;186;barato
16231;3247;3;medio
16232;3247;234;medio
16233;3247;193;medio
16234;3247;316;medio
16235;3247;77;medio
16236;3248;124;medio
16237;3248;35;medio
16238;3248;239;medio
16239;3248;255;medio
16240;3248;375;medio
16241;3249;327;caro
16242;3249;12;caro
16243;3249;386;caro
16244;3249;54;caro
16245;3249;37;caro
16246;3250;24;medio
16247;3250;19;medio
16248;3250;293;medio
16249;3250;151;medio
16250;3250;120;medio
16251;3251;52;medio
16252;3251;196;medio
16253;3251;57;medio
16254;3251;95;medio
16255;3251;216;medio
16256;3252;271;caro
16257;3252;30;caro
16258;3252;260;caro
16259;3252;231;caro
16260;3252;211;caro
16261;3253;239;medio
16262;3253;336;medio
16263;3253;382;medio
16264;3253;48;medio
16265;3253;55;medio
16266;3254;14;caro
16267;3254;80;caro
16268;3254;289;caro
16269;3254;314;caro
16270;3254;104;caro
16271;3255;45;caro
16272;3255;73;caro
16273;3255;163;caro
16274;3255;332;caro
16275;3255;17;caro
16276;3256;303;caro
16277;3256;121;caro
16278;3256;332;caro
16279;3256;377;caro
16280;3256;301;caro
16281;3257;37;caro
16282;3257;73;caro
16283;3257;378;caro
16284;3257;327;caro
16285;3257;61;caro
16286;3258;79;barato
16287;3258;62;barato
16288;3258;161;barato
16289;3258;171;barato
16290;3258;304;barato
16291;3259;399;medio
16292;3259;77;medio
16293;3259;279;medio
16294;3259;352;medio
16295;3259;268;medio
16296;3260;6;caro
16297;3260;346;caro
16298;3260;211;caro
16299;3260;265;caro
16300;3260;163;caro
16301;3261;276;medio
16302;3261;174;medio
16303;3261;399;medio
16304;3261;190;medio
16305;3261;382;medio
16306;3262;208;medio
16307;3262;238;medio
16308;3262;185;medio
16309;3262;19;medio
16310;3262;60;medio
16311;3263;223;barato
16312;3263;154;barato
16313;3263;286;barato
16314;3263;96;barato
16315;3263;241;barato
16316;3264;121;caro
16317;3264;311;caro
16318;3264;118;caro
16319;3264;378;caro
16320;3264;17;caro
16321;3265;153;barato
16322;3265;179;barato
16323;3265;110;barato
16324;3265;155;barato
16325;3265;134;barato
16326;3266;324;medio
16327;3266;339;medio
16328;3266;48;medio
16329;3266;57;medio
16330;3266;194;medio
16331;3267;142;barato
16332;3267;178;barato
16333;3267;348;barato
16334;3267;299;barato
16335;3267;164;barato
16336;3268;224;barato
16337;3268;243;barato
16338;3268;160;barato
16339;3268;157;barato
16340;3268;210;barato
16341;3269;183;barato
16342;3269;133;barato
16343;3269;84;barato
16344;3269;9;barato
16345;3269;96;barato
16346;3270;268;medio
16347;3270;276;medio
16348;3270;234;medio
16349;3270;1;medio
16350;3270;94;medio
16351;3271;196;medio
16352;3271;293;medio
16353;3271;361;medio
16354;3271;42;medio
16355;3271;391;medio
16356;3272;261;medio
16357;3272;48;medio
16358;3272;398;medio
16359;3272;336;medio
16360;3272;324;medio
16361;3273;178;barato
16362;3273;29;barato
16363;3273;170;barato
16364;3273;192;barato
16365;3273;186;barato
16366;3274;398;medio
16367;3274;389;medio
16368;3274;216;medio
16369;3274;352;medio
16370;3274;340;medio
16371;3275;35;medio
16372;3275;92;medio
16373;3275;47;medio
16374;3275;193;medio
16375;3275;281;medio
16376;3276;237;caro
16377;3276;248;caro
16378;3276;119;caro
16379;3276;64;caro
16380;3276;327;caro
16381;3277;70;medio
16382;3277;60;medio
16383;3277;352;medio
16384;3277;81;medio
16385;3277;382;medio
16386;3278;322;medio
16387;3278;295;medio
16388;3278;280;medio
16389;3278;95;medio
16390;3278;308;medio
16391;3279;282;medio
16392;3279;120;medio
16393;3279;316;medio
16394;3279;261;medio
16395;3279;35;medio
16396;3280;14;caro
16397;3280;314;caro
16398;3280;370;caro
16399;3280;54;caro
16400;3280;64;caro
16401;3281;179;barato
16402;3281;126;barato
16403;3281;159;barato
16404;3281;203;barato
16405;3281;125;barato
16406;3282;353;medio
16407;3282;345;medio
16408;3282;137;medio
16409;3282;399;medio
16410;3282;42;medio
16411;3283;357;barato
16412;3283;179;barato
16413;3283;274;barato
16414;3283;170;barato
16415;3283;129;barato
16416;3284;182;barato
16417;3284;349;barato
16418;3284;198;barato
16419;3284;171;barato
16420;3284;67;barato
16421;3285;74;barato
16422;3285;317;barato
16423;3285;359;barato
16424;3285;69;barato
16425;3285;364;barato
16426;3286;296;barato
16427;3286;192;barato
16428;3286;317;barato
16429;3286;244;barato
16430;3286;235;barato
16431;3287;162;barato
16432;3287;304;barato
16433;3287;222;barato
16434;3287;290;barato
16435;3287;347;barato
16436;3288;158;barato
16437;3288;91;barato
16438;3288;305;barato
16439;3288;259;barato
16440;3288;252;barato
16441;3289;256;barato
16442;3289;302;barato
16443;3289;368;barato
16444;3289;364;barato
16445;3289;213;barato
16446;3290;42;medio
16447;3290;255;medio
16448;3290;251;medio
16449;3290;343;medio
16450;3290;216;medio
16451;3291;99;barato
16452;3291;359;barato
16453;3291;290;barato
16454;3291;40;barato
16455;3291;348;barato
16456;3292;214;caro
16457;3292;346;caro
16458;3292;383;caro
16459;3292;342;caro
16460;3292;237;caro
16461;3293;377;caro
16462;3293;367;caro
16463;3293;362;caro
16464;3293;248;caro
16465;3293;356;caro
16466;3294;6;caro
16467;3294;30;caro
16468;3294;118;caro
16469;3294;113;caro
16470;3294;119;caro
16471;3295;363;caro
16472;3295;385;caro
16473;3295;195;caro
16474;3295;346;caro
16475;3295;338;caro
16476;3296;188;barato
16477;3296;87;barato
16478;3296;100;barato
16479;3296;153;barato
16480;3296;376;barato
16481;3297;322;medio
16482;3297;184;medio
16483;3297;172;medio
16484;3297;333;medio
16485;3297;226;medio
16486;3298;128;medio
16487;3298;391;medio
16488;3298;381;medio
16489;3298;281;medio
16490;3298;132;medio
16491;3299;64;caro
16492;3299;17;caro
16493;3299;269;caro
16494;3299;301;caro
16495;3299;377;caro
16496;3300;380;caro
16497;3300;37;caro
16498;3300;378;caro
16499;3300;39;caro
16500;3300;8;caro
16501;3301;320;barato
16502;3301;257;barato
16503;3301;357;barato
16504;3301;242;barato
16505;3301;110;barato
16506;3302;331;medio
16507;3302;307;medio
16508;3302;340;medio
16509;3302;343;medio
16510;3302;193;medio
16511;3303;269;caro
16512;3303;39;caro
16513;3303;54;caro
16514;3303;163;caro
16515;3303;271;caro
16516;3304;186;barato
16517;3304;373;barato
16518;3304;69;barato
16519;3304;359;barato
16520;3304;371;barato
16521;3305;30;caro
16522;3305;332;caro
16523;3305;377;caro
16524;3305;346;caro
