cafeteria_id;country;name;latitude;longitude
2956;Colombia;Juan Valdez Café;45405915;-756662386
2957;Colombia;Panadería las Torres;45886724;-740773134
2958;Colombia;Starbucks;46558730;-740573076
2959;Colombia;Ave;55991474;-758186051
2960;Colombia;cafeteria restaurante karioka;38967474;-763062940
2961;Colombia;KIOSKO JJ;38909727;-763012789
2962;Colombia;Cafeteria;38923326;-762906940
2963;Colombia;Cafeteria;38919176;-762897389
2964;Colombia;Cafeteria;38916409;-762891288
2965;Colombia;Cafeteria;38915825;-762890857
2966;Colombia;Cafeteria;38911522;-762880474
2967;Colombia;CoCo Fresh Tea & Juice;46391800;-755674281
2968;Colombia;Tostao’;47166193;-742124597
2969;Colombia;Tostao’;46957773;-740318328
2970;Colombia;Café El Arrebato;62545544;-755603284
2971;Colombia;FrutiFonti;46763182;-741434257
2972;Colombia;Tostao’;61650646;-756063362
2973;Colombia;Tostao’;61518527;-756116413
2974;Colombia;Juan Valdez Café;46919101;-740342771
2975;Colombia;La Pasteleria César Restrepo;48661152;-756211778
2976;Colombia;Uganda;46655123;-740538511
2977;Colombia;IXACACAU;46665984;-740530319
2978;Colombia;Zero Point TEA;46665637;-740532062
2979;Colombia;Refugee Food Bank;78750700;-725306864
2980;Colombia;Laguna Café;46326503;-744624206
2981;Colombia;Lactes La Laguna.;46124080;-744771026
2982;Colombia;Cafe Aborignal;62460810;-756037076
2983;Colombia;Mientras;112416968;-742129665
2984;Colombia;Opal Cafe;62376135;-755905004
2985;Colombia;Ojalà;66779717;-732407680
2986;Colombia;La Catedral;12151723;-772807532
2987;Colombia;panaderia las palmas;29415315;-752479557
2988;Colombia;Tostao’;46487604;-740591120
2989;Colombia;Tostao’;110184211;-748647972
2990;Colombia;Nicolukas;46956445;-740319367
2991;Colombia;Tejiendo Café;62126318;-755739489
2992;Colombia;Oh lala;46480605;-740815269
2993;Colombia;Parador alto de patios;46645234;-740104430
2994;Colombia;Bike nerds;46644034;-740110488
2995;Colombia;Tostao’;46652778;-740109397
2996;Colombia;Conversó la meta;46643037;-740106609
2997;Colombia;Ramo;46646686;-740107131
2998;Colombia;Cafetería Los Juan Chiquitos;60290210;-736707515
2999;Colombia;Bogota Beer Company;45876303;-741945116
3000;Colombia;Café Moca;46847492;-740505049
3001;Colombia;Pain au chocolat;46976294;-740502870
3002;Colombia;Tostao’;62322875;-755954590
3003;Colombia;La Civeta & el Elefante;62354953;-756013259
3004;Colombia;Tostao’;62844201;-755842372
3005;Colombia;BB Banana Bread;46726088;-740492674
3006;Colombia;Panadería La Espiga;115337802;-729012443
3007;Colombia;Heladeria;115336385;-729011917
3008;Colombia;Cafetería Paloblanca;65717396;-731088883
3009;Colombia;M & M DELICIAS cafeteria, panaderia y delicatesen;115473053;-729138825
3010;Colombia;Velvet cafetería;62081945;-755669994
3011;Colombia;Fuente de soda;60165402;-736734801
3012;Colombia;Cafe Quindio;46377348;-755698314
3013;Colombia;Federación de Cafeteros;46330816;-744614084
3014;Colombia;Cariñito Café;62246677;-755744323
3015;Colombia;Cafetería Guayaba y Café;61782205;-735898379
3016;Colombia;Heriberto  café h apicultura;44212211;-752599134
3017;Colombia;Gunda Biker ROMERAL;44464507;-742325100
3018;Colombia;Café OMA;46321450;-740753739
3019;Colombia;Juan Valdez Café;110082617;-748214101
3020;Colombia;kallang cafe;85451991;-766707300
3021;Colombia;Juan Valdez Café;110096204;-748204306
3022;Colombia;Rio Coffee;110240969;-748554191
3023;Colombia;Starbucks;46836570;-741200027
3024;Colombia;Al toque terpel;53258007;-724064080
3025;Colombia;Tienda Cafeteria;70941302;-730972383
3026;Colombia;Café Cuchillas;55984826;-758189362
3027;Colombia;TIENDA ESCOLAR;64482526;-726022070
3028;Colombia;Cafetería;40819825;-735600268
3029;Colombia;Le Fruit;57046339;-729267947
3030;Colombia;Cafetería El Parador de la Séptima;57076470;-729283188
3031;Colombia;Salón de Onces El Bacán;57074613;-729281906
3032;Colombia;anda rie go!;46371211;-755691979
3033;Colombia;Tostao’;46108163;-740693716
3034;Colombia;Panadería Suprema;47225839;-740445646
3035;Colombia;Jugoos;6682349;-768709955
3036;Colombia;Juan Valdez Café;24420524;-766069418
3037;Colombia;Pan Tolima;24422308;-766055839
3038;Colombia;Buñuelos de la Gruta;61938026;-755762883
3039;Colombia;La Galería Café - Bar;61939411;-755762909
3040;Colombia;Tostao’;61941408;-755762802
3041;Colombia;TIENDA DOÑA DIANA;68996319;-747637622
3042;Colombia;Aquí pasa sebas;81628697;-760593670
3043;Colombia;JJ;47433556;-741239421
3044;Colombia;DONDE EL GORDO;47433058;-741240530
3045;Colombia;Coffe;87556534;-758791536
3046;Colombia;Coffee Place J&T;25235412;-753172135
3047;Colombia;Donde Marujita;52495110;-737671462
3048;Colombia;Tostao’;46507590;-740728766
3049;Colombia;Alma Clara Café;47365295;-757133451
3050;Colombia;Tostao’;46927837;-740780908
3051;Colombia;Expedición café;45484847;-756639522
3052;Colombia;Juan Valdez Café;46531505;-741256250
3053;Colombia;Juan Valdez Café;65512166;-731338923
3054;Colombia;Café Dorado;62807522;-754422127
3055;Colombia;Kakahuat Pastelería;34602197;-765335413
3056;Colombia;El Vagón Cisneros - Cocina y Pastelería;65393565;-750909046
3057;Colombia;Café Valparaiso;33806829;-765255019
3058;Colombia;El Punto del Pastel;79169607;-724974894
3059;Colombia;panaderia y pasteleria caramelo;78886933;-725060967
3060;Colombia;elementos de limpieza;78839046;-725025278
3061;Colombia;Cafetería Lo Nuestro;103918058;-730282293
3062;Colombia;Antojitos Paisas;45725362;-741678496
3063;Colombia;Picnic 25K;48702730;-742895261
3064;Colombia;Juan Valdez Café;110051638;-748199420
3065;Colombia;La Esquina Sabrosom;45590456;-742122204
3066;Colombia;Cafeteria Laura;45903942;-741977839
3067;Colombia;Café mucha vista;49492819;-742988805
3068;Colombia;Mesa Salvaje;46406849;-740607150
3069;Colombia;Amore Mio;45130943;-756521642
3070;Colombia;Café express;64610963;-717318597
3071;Colombia;CAFETERIA COLEGIO SAN JOSE DEL QUEMADO;88705179;-758179493
3072;Colombia;El Chavo;53853725;-736862700
3073;Colombia;Piter Pan;53488585;-739013717
3074;Colombia;Kumis y Almojabana;47182570;-739677962
3075;Colombia;Café Motoso;70662815;-731699761
3076;Colombia;Café Matilde Blain;56348395;-735226333
3077;Colombia;Coffe Terminal;59302226;-736193918
3078;Colombia;Café del Eje;45676551;-756511579
3079;Colombia;San Juan Licores y Café;50772176;-755249626
3080;Colombia;Tostao’;46617259;-741095367
3081;Colombia;Cafetería Mil Sabores;60152215;-736739148
3082;Colombia;Colo Coffee;46549886;-740592479
3083;Colombia;Colo Coffee;46679366;-740545289
3084;Colombia;Tourist Coffee;46536980;-740540005
3085;Colombia;Dark Bean Coffee;46409719;-740747664
3086;Colombia;Herencia 24;45295138;-756421671
3087;Colombia;Ruta 40;45171455;-756520831
3088;Colombia;Dulce Oasis;45405933;-756596315
3089;Colombia;Azahar Cafe;46629202;-740525622
3090;Colombia;guanabana;46551613;-740624304
3091;Colombia;Galeria café;45954724;-740709844
3092;Colombia;Cafe Amor;57192169;-728495208
3093;Colombia;Sybarita;56328890;-735234449
3094;Colombia;Libertario Coffee;104223060;-755454223
3095;Colombia;Erase;104262640;-755475670
3096;Colombia;Ely;104015955;-755557196
3097;Colombia;Soloio;104242228;-755501885
3098;Colombia;Cafetería donña Empera;54919264;-734843275
3099;Colombia;Pergamino Cafe;62106451;-755658813
3100;Colombia;Cafe Tipica;62448894;-755907194
3101;Colombia;Delmuri Cafe;62456156;-755929900
3102;Colombia;Café libro;34463207;-765387957
3103;Colombia;Cappricio: Café & Té;24412130;-766058197
3104;Colombia;T4 Tea For U;46476693;-741021911
3105;Colombia;Starbucks;46473470;-741013600
3106;Colombia;Tienda Artesanal;45173438;-756514348
3107;Colombia;Senderini Cafe;76089525;-726502904
3108;Colombia;Café Bocha;76118847;-726469376
3109;Colombia;Cafe bar-Mayorca;76126334;-726473962
3110;Colombia;Sanabria Café;64555128;-717339528
3111;Colombia;Punto el sabor el edén;64613583;-724121637
3112;Colombia;Mi Buñulo;62693948;-755948456
3113;Colombia;Panaderia San Nicolas;62426726;-755577006
3114;Colombia;La Ruana;45321801;-756404489
3115;Colombia;Centro de Experiencias HONOREM Café;64566351;-717387212
3116;Colombia;Cafetería y Sandwich JM;59645540;-736023503
3117;Colombia;Mi Buñuelo;62412481;-756027713
3118;Colombia;Donde Colita;64618408;-724124113
3119;Colombia;Bebidas Calientes Voces del Nevado;64614530;-724116960
3120;Colombia;Gloria Luz Restaurante;62420173;-756078641
3121;Colombia;Café OMA;46313365;-740896978
3122;Colombia;Moufflet;71125680;-731161580
3123;Colombia;Juan Valdez Café;104246306;-755520283
3124;Colombia;Cafetería Donde Mechis;64613485;-724122338
3125;Colombia;La principal;64614442;-724123112
3126;Colombia;La Miguería;61989882;-755742960
3127;Colombia;La Maga;61552792;-755317750
3128;Colombia;Juan Valdez Café;61526272;-755408096
3129;Colombia;Santa Leña;61545050;-755326364
3130;Colombia;Buñuelos de Oriente;61544738;-755326782
3131;Colombia;Tostao’;41589811;-736389005
3132;Colombia;Tostao’;41330167;-736333307
3133;Colombia;TOSTAO' Pan & Cafe;46948352;-740612672
3134;Colombia;San Alberto - exclusivamente;46025936;-740724755
3135;Colombia;Tostao’;62445583;-755904807
3136;Colombia;rico pan;82322071;-733544577
3137;Colombia;Panes y Majares;46291361;-741408231
3138;Colombia;Tostao’;47138535;-742219027
3139;Colombia;Juan Valdez Café;47128064;-742213806
3140;Colombia;extra pan;82339826;-733540854
3141;Colombia;trigo pan;82339061;-733538740
3142;Colombia;Dulce como vos;82318198;-733549970
3143;Colombia;Waffles;82316114;-733546486
3144;Colombia;Wao Gelatto;82346967;-733535207
3145;Colombia;coffee shop;82384694;-733530561
3146;Colombia;Café Origen;12146805;-772773349
3147;Colombia;Tostao’;112448799;-742125888
3148;Colombia;Botanica;46403566;-755670382
3149;Colombia;Tostao’;47211067;-740267422
3150;Colombia;Don Simón;48626916;-756181204
3151;Colombia;Jaguar Coffer House;45981113;-740717155
3152;Colombia;Café del Mercado;45962020;-740703939
3153;Colombia;Vinotinto Café;47593717;-756120139
3154;Colombia;Coffee Shop Bajo Sombra;71102899;-731086338
3155;Colombia;Café Quindío;44703795;-757643859
3156;Colombia;Dulce Suiza;62430480;-755790686
3157;Colombia;Rolados;62431356;-755790948
3158;Colombia;Santa Bárbara Café Bar;36926787;-736949165
3159;Colombia;Chontaduro los niches;46232048;-757674866
3160;Colombia;Sin Visa;46561773;-740596508
3161;Colombia;La Tranca Café & Bar;110108194;-742522231
3162;Colombia;Pan de Dios;46590718;-740639212
3163;Colombia;Frutería y Cafetería Mora Dulce;46670930;-740654892
3164;Colombia;Puerto Nuevo;66486397;-754612394
3165;Colombia;El Danubio;66482121;-754606668
3166;Colombia;Bariloche;66480883;-754606413
3167;Colombia;El Galeón;66485398;-754605126
3168;Colombia;El Bardo;66486184;-754604509
3169;Colombia;El Rosedal;66487024;-754604093
3170;Colombia;Le Petit Café;110203991;-748510725
3171;Colombia;Pasteleria Chaco Pan;61524377;-754113310
3172;Colombia;Rumi Café & Bar;48008946;-757279024
3173;Colombia;El Farol;63957866;-752594289
3174;Colombia;Cafe Bar El Ranchito;63951184;-752592870
3175;Colombia;Café Herencia;45955178;-740710646
3176;Colombia;La Candelaria Heladeria y Supermercado;50806729;-736075037
3177;Colombia;En Almibar;45254141;-739275181
3178;Colombia;Tostao’;62437272;-756091071
3179;Colombia;Café de la casa;56645561;-757136832
3180;Colombia;Mordiscos;62474106;-755653458
3181;Colombia;Café Bosque Adentro;61478578;-756165313
3182;Colombia;Botero's;64859004;-753946635
3183;Colombia;Mama Ernest;63301472;-725854525
3184;Colombia;Café de París;45427920;-756644685
3185;Colombia;Cafetería El Balcón;71104177;-730972537
3186;Colombia;Tambos;61326031;-754015281
3187;Colombia;Cafeteria Desayunos;59903829;-737704685
3188;Colombia;Café del Eje;46929294;-740451854
3189;Colombia;Sol y Luna;56196682;-738173452
3190;Colombia;Café Vesubio;104437706;-755216411
3191;Colombia;Café La Manchuria;104251002;-755505857
3192;Colombia;TIENDA MAKRO;58781867;-735724850
3193;Colombia;Panadería Interpan;59649461;-736029799
3194;Colombia;Cafetería Sonic;59903823;-737710572
3195;Colombia;Coffeestylers;46447190;-740702268
3196;Colombia;Cafe Voluntad;46424389;-740652552
3197;Colombia;Antojos Caffe-Bar;97696977;-756426555
3198;Colombia;Cafe Sattva;97720039;-756452905
3199;Colombia;Caffa;46794085;-740522190
3200;Colombia;Tostao’;46657580;-740559977
3201;Colombia;Tostao’;46496059;-740639022
3202;Colombia;Splenda Gourmet;62365603;-755695055
3203;Colombia;Cafetería, Cigarrería y Dulcería (CyL);46222008;-740893479
3204;Colombia;My Coffee;46214942;-740900135
3205;Colombia;Le Grand;46732568;-740479566
3206;Colombia;Cafetería Morifresa;63128975;-739489285
3207;Colombia;Café Quindío;45404226;-756661084
3208;Colombia;La Floresta;43346340;-757045717
3209;Colombia;Crossroads;26124159;-763784792
3210;Colombia;La Esquina. Arte & café;24435653;-766041832
3211;Colombia;Panaderia Bere;113136849;-739506219
3212;Colombia;Empanadas y Café;58311967;-730342657
3213;Colombia;Postres Lupita;58265181;-730347393
3214;Colombia;Cafeteria Estudiantes Colegio Salesiano;58334406;-730342198
3215;Colombia;La Esquina Del Pandebono;104252079;-755495189
3216;Colombia;Tazza Art and Coffe;78979032;-724941148
3217;Colombia;La Palmera Coffee Shop;34387601;-765416586
3218;Colombia;Cafetara;34265353;-765448190
3219;Colombia;Starbucks;34239998;-765442423
3220;Colombia;Heladeria y Cafeteria Donde Iván;62810882;-754417571
3221;Colombia;La Merienda;51955216;-731446827
3222;Colombia;Finca El Ocaso;46189971;-756064047
3223;Colombia;Casa Carlota;54999462;-756184672
3224;Colombia;Mi Buñuelo 7C;62472161;-755878587
3225;Colombia;Maka, Coffe with Love;62471891;-755878736
3226;Colombia;La Vista EcoHouse & Mirador;49558962;-733193511
3227;Colombia;T4 Tea For U;112260161;-741726288
3228;Colombia;Juan Valdez Café;111474274;-742219605
3229;Colombia;Salón de Onces;58064436;-730367877
3230;Colombia;Tostao';46475470;-741021411
3231;Colombia;24 Horas doña Luz;48214895;-731689046
3232;Colombia;Totumazo;48178220;-731721224
3233;Colombia;La chacita;62804554;-756161741
3234;Colombia;Café Elf;46907502;-740750917
3235;Colombia;TNC CLUB;46641996;-740109163
3236;Colombia;Camelus Coffee Shop;47012553;-739810408
3237;Colombia;2.8 KFE DE ALTURA;46819087;-739905995
3238;Colombia;KOM Coffee Siberia;47561647;-741518759
3239;Colombia;Juan Valdez Café;61999054;-755757705
3240;Colombia;Philippe;46662523;-740541989
3241;Colombia;Valesia Panadería y Cafetería;48186338;-757066148
3242;Colombia;Tostao’;62425787;-755994655
3243;Colombia;Juan Valdez Café;46517609;-741061932
3244;Colombia;Café OMA;46511684;-741063261
3245;Colombia;El Jarro;58277212;-730333368
3246;Colombia;Vinito Salón de Té;48141558;-757062957
3247;Colombia;Tata;58232244;-730263128
3248;Colombia;Cafetería Trigos;58261689;-730336004
3249;Colombia;San Marcos;58283393;-730335246
3250;Colombia;MIND Caffe & Lounge;62079163;-755669163
3251;Colombia;Cafetería Alpes the West;59897349;-729108544
3252;Colombia;Kokedama Tienda Café;45905751;-756412634
3253;Colombia;La paisa;93224934;-752979653
3254;Colombia;Cafetería y Panadería Orus;48112119;-757063157
3255;Colombia;La Mata;46762955;-740493198
3256;Colombia;San Ricardo Sandwich y Cafe;48666357;-738785649
3257;Colombia;Bohemia Arte Y Lunch;47499551;-759148224
3258;Colombia;Juan Valdéz Café;46326778;-740661771
3259;Colombia;Tostao’;46729915;-740499620
3260;Colombia;Juan Valdez Café;46725489;-740496704
3261;Colombia;Tostao’;46775077;-740514119
3262;Colombia;El Chócolo;46787232;-740510563
3263;Colombia;El Chocólo;46830289;-740488159
3264;Colombia;Juan Valdez Café;46835432;-740482929
3265;Colombia;Tostao’;46867676;-740479332
3266;Colombia;Jasant;48148122;-756942989
3267;Colombia;Estanquillo Café al Paso;48139952;-756889708
3268;Colombia;Café Biffar;48142000;-756966353
3269;Colombia;Tostao’;48141940;-756965589
3270;Colombia;El Cafetin;48143508;-756960314
3271;Colombia;La Sensacion;48152314;-756997985
3272;Colombia;Arhatura;48153099;-757004819
3273;Colombia;familia serrano;69641748;-718640292
3274;Colombia;Babilonia Café;48148822;-756964828
3275;Colombia;Bitcoin café;46546098;-740560348
3276;Colombia;La Pastelerita;112657149;-741906635
3277;Colombia;Café Jardin;56336555;-735244566
3278;Colombia;Café & Posteria;62576443;-755802394
3279;Colombia;CoCo Fresh Tea & Juice;48068807;-756840080
3280;Colombia;L'étape;48086376;-756893014
3281;Colombia;Tostao’;48090983;-756911033
3282;Colombia;Cafe La 53;46413294;-740658843
3283;Colombia;El Merendero;48097279;-756914308
3284;Colombia;Café de mi pueblo;33700929;-738724500
3285;Colombia;Cafetería delicias de feijoa;57455662;-730040874
3286;Colombia;Café museo la Troja postres;57449243;-730046117
3287;Colombia;Restaurante de Racamandaca;57456816;-730041739
3288;Colombia;Cafetería el Bonsái;57456042;-730041249
3289;Colombia;Salón de onces Dayi's;57453100;-730030105
3290;Colombia;Cafetería La uvita;57458811;-730022407
3291;Colombia;Cafetería casa Elena;57460285;-730031312
3292;Colombia;Café Cocoa;57460652;-730041993
3293;Colombia;Cafetería Sabores;57463361;-730034423
3294;Colombia;Luma Gourmet;48135884;-756911914
3295;Colombia;Merecure Coffee Art Restaurant y Bar;36915318;-736955608
3296;Colombia;Finca Alcatraz;20557351;-759899378
3297;Colombia;Madeleine Crepes;49278548;-741733270
3298;Colombia;Thiago;49289690;-741747463
3299;Colombia;DIOSA Café;46396542;-740604200
3300;Colombia;Tostao’;46396702;-740630696
3301;Colombia;Café VerdeMiel;61048720;-754258706
3302;Colombia;EL PAM CALI panaderia-cafe;34451968;-765396529
3303;Colombia;Tinta y Tinto;56003319;-758190697
3304;Colombia;Foam Party;46614702;-740607361
3305;Colombia;Taza 88;27747996;-752558315
3306;Colombia;Karlina;57924950;-757857237
3307;Colombia;Casa Café Cultor;46548969;-740582432
3308;Colombia;Magalí;57934719;-757828489
3309;Colombia;Adelitas;57928131;-757844498
3310;Colombia;La Danta & La Nutria Librería Café;57922251;-757879525
3311;Colombia;El Refugio de Leo;62667658;-755552131
3312;Colombia;Estacion;62701922;-755636917
3313;Colombia;Las dos amigas;60153056;-736741396
3314;Colombia;Panaderia & Cafeteria;62558090;-755633411
3315;Colombia;Coffie with Love;45350680;-756880214
3316;Colombia;Parada del Cafe  - Cafe Ninco;25625093;-754648798
3317;Colombia;Cafe Con Leche;110036069;-748056361
3318;Colombia;Juan Valdez Café;45913384;-741243438
3319;Colombia;Starbucks;45913998;-741243290
3320;Colombia;Fresh Fusion;45964219;-740781668
3321;Colombia;Colombiemos;46673855;-740516037
3322;Colombia;El Chocolo;46688848;-740563611
3323;Colombia;Cultura Muisca & Café;46010158;-740705814
3324;Colombia;Juan Valdez Café;78870491;-724938105
3325;Colombia;La Torre;46086349;-740684786
3326;Colombia;Café Terrario;62396535;-755908559
3327;Colombia;General;62144975;-755720233
3328;Colombia;Salón Fontana;46003429;-740727988
3329;Colombia;Tostao;45989184;-740761776
3330;Colombia;Juanchos Cafe;43131069;-720779446
3331;Colombia;Punto Rojo;55983587;-758199692
3332;Colombia;Café Sport Bar;58260143;-730332462
3333;Colombia;Cacaote;45985181;-740715748
3334;Colombia;Salon de Onces;60146081;-736743718
3335;Colombia;Tienda Andi;59651709;-736029864
3336;Colombia;Dulzura Veleña;60115253;-736711006
3337;Colombia;Cafe Ciclismo;58338483;-730298145
3338;Colombia;San Cayetano;58711909;-729838630
3339;Colombia;Los Paisas;113595687;-721291693
3340;Colombia;Rancho de Andrés;113787728;-722162739
3341;Colombia;Moe's Bar;113813922;-722253974
3342;Colombia;Restaurante Fonda Paisa & Carne A La Llanera;115453337;-729017223
3343;Colombia;Con Sabor A Pimienta;115180222;-728741438
3344;Colombia;Comunidad Julián Pérez;115172130;-728730134
3345;Colombia;La Sazón del Pacífico;45382301;-756689717
3346;Colombia;Vívolo Café;112412351;-742154696
3347;Colombia;Bendito;46849478;-740524256
3348;Colombia;Cafetería Antojitos;11978348;-766430688
3349;Colombia;Restaura El Monaco;122035705;-721496391
3350;Colombia;Casa Chaquira;19018316;-762717054
3351;Colombia;San Alberto;104241928;-755518574
3352;Colombia;Tinto;18838883;-762719141
3353;Colombia;Bicicafe;18843917;-762733986
3354;Colombia;Café del parque La Casona;45363301;-756687826
3355;Colombia;Pan y Cafe;32789834;-765272872
3356;Colombia;La Crema del Pan;10321149;-766172352
3357;Colombia;Juan Valdez Café;46473637;-741017997
3358;Colombia;Don Alfredo;12250048;-772835646
3359;Colombia;Libertario;46694426;-740536334
3360;Colombia;El Viejo Baúl;61497815;-756174799
3361;Colombia;Café consciente;47592170;-756116710
3362;Colombia;SIENNA el cafe;60955342;-754275615
3363;Colombia;El Barista;47967805;-756919069
3364;Colombia;El Barista;45547129;-756560440
3365;Colombia;El Barista;48653552;-756191093
3366;Colombia;Arataka Café Bar;48154852;-756959600
3367;Colombia;El Barista;48121705;-757810649
3368;Colombia;La Chapora;47540164;-759174254
3369;Colombia;Alma Cafe;34464567;-765377677
3370;Colombia;Cafe Casa Castillo;34423622;-765408468
3371;Colombia;Salón Clarita;60838355;-753352968
3372;Colombia;El Bostón;60837827;-753354136
3373;Colombia;Cafetería Crema y Helado;60838050;-753353640
3374;Colombia;El Parroquial;60837489;-753350402
3375;Colombia;Yuma brunch & coffee;50677787;-745944985
3376;Colombia;Xue Café;46992854;-741413980
3377;Colombia;Juan Valdez Café;47002422;-741430045
3378;Colombia;Café OMA;47004292;-741432160
3379;Colombia;Zule Coffee - Nutibara;62410461;-755918246
3380;Colombia;AZABACHE CAFÉ MANIZALES;50573099;-754880978
3381;Colombia;Matchacá;62466642;-755942833
3382;Colombia;Pink Monkey;112438398;-742108321
3383;Colombia;Vibras Café;62352331;-756025041
3384;Colombia;Growganja;46393319;-755714410
3385;Colombia;COLOMBIAN BURGUER;47173568;-741220220
3386;Colombia;Cafe Deleite Colombainos SAS;49485684;-734921490
3387;Colombia;Puerta de Oro Cafe;59323984;-736173722
3388;Colombia;Café Café 1892;48079612;-756863258
3389;Colombia;Siriana Coffee House;50525824;-754884386
3390;Colombia;Oasis cofre Bar;43139491;-720785193
3391;Colombia;Frutos y Afopisiacos;47084004;-741237165
3392;Colombia;Delicias de Mosquera;47051916;-742311008
3393;Colombia;Café Latitud 12°;125736052;-817113438
3394;Colombia;Bernabé Café & Bistro;46383119;-755687329
3395;Colombia;Juan Valdez Café;79163627;-724933485
3396;Colombia;Vandass;47053744;-742309619
3397;Colombia;Fiorella Pastelería;47054974;-742308547
3398;Colombia;Mujer Café Salento;46367880;-755702621
3399;Colombia;Grow Ganja;46392007;-755713934
3400;Colombia;Kiwi Kafé;46395840;-755708428
3401;Colombia;MR. COFFEE ROLDANILLO, CO.;44101145;-761539510
3402;Colombia;El sombrero;50458508;-754801863
3403;Colombia;Café Parlante;34381089;-765343320
3404;Colombia;Café libro;34431412;-765391944
3405;Colombia;MORATA;44328555;-752434682
3406;Colombia;La lonchera;47060221;-742313544
3407;Colombia;Café OMA;46995375;-741420487
3408;Colombia;Cafetería Nery;37402923;-738354240
3409;Colombia;Amelia;57901195;-757871931
3410;Colombia;La Catería;109934037;-748059354
3411;Colombia;El Diario;110040012;-748118040
3412;Colombia;Delicious Coffee;110039466;-748248848
3413;Colombia;Café Coronado;110042459;-748242883
3414;Colombia;Panaderia Villa Paulina;32521221;-765385349
3415;Colombia;Café Canelo;65577702;-758271935
3416;Colombia;Dónde Don Pedro;76053482;-726010798
3417;Colombia;La Villa - Panadería y Cafetería;57538958;-727979394
3418;Colombia;Limonatta;107960387;-749197908
3419;Colombia;Villa Maria - Café y Balones;57225805;-728487904
3420;Colombia;Panadería la Cascada;57218014;-728495449
3421;Colombia;Café y Tapas Tigrera;111709974;-741461815
3422;Colombia;Juan Valdez;8268656;-776408355
3423;Colombia;Mistral;46314172;-740743280
3424;Colombia;Juan Valdez Café;35368223;-763875897
3425;Colombia;Ginebras;35370270;-763879448
3426;Colombia;Dunkin;35370436;-763879349
3427;Colombia;Rio Coffee;54220836;-757023477
3428;Colombia;Comedor;54848914;-755362914
3429;Colombia;Comedor;54837660;-755396299
3430;Colombia;Café Primaveras;55922126;-758129070
3431;Colombia;La Casa de Frida;62648313;-755826286
3432;Colombia;Pavia;104215751;-755454339
3433;Colombia;Casa Lorenzo Muñoz;16517217;-769757246
3434;Colombia;Vélez el café;46191007;-756343110
3435;Colombia;Heladería Dancali - La Victoria;34026742;-763828589
3436;Colombia;Letbrought;46189652;-756329729
3437;Colombia;Starbucks;61707397;-754275030
3438;Colombia;El Mirador de la y;110966580;-740826024
3439;Colombia;Cafetería UNAULA;62509696;-755727955
3440;Colombia;Nómadas café y rock;18845961;-762721505
3441;Colombia;La Manchuria;62092897;-755717415
3442;Colombia;KanPal;48151328;-756969250
3443;Colombia;El Café de Cristina;48130347;-756995649
3444;Colombia;El Balcón;103911404;-730277996
3445;Colombia;Affogato;48057100;-756916390
3446;Colombia;La Gatoría Cat Café;62397133;-756022532
3447;Colombia;Kapakari coffee;33234168;-762296838
3448;Colombia;Macchiato Caffe & Patisserie;62618693;-755980258
3449;Colombia;Casa Arte Único;57912622;-757869732
3450;Colombia;Tintos y tintos;62508646;-755696095
3451;Colombia;Boyacá;62508646;-755696095
3452;Colombia;Mordiscos;62510160;-755692035
3453;Colombia;Cafetería Boyacá;62515322;-755692939
3454;Colombia;Café Astor;62511622;-755658238
3455;Colombia;Respostería el Astor;62509911;-755660952
3456;Colombia;Astor. Tradición Suiza - Sede Junín;62506904;-755659370
3457;Colombia;Tostao;62502719;-755633900
3458;Colombia;Movipan;62495328;-755620707
3459;Colombia;Hay Carbon;26507725;-756345475
3460;Colombia;Altrove: Restaurante Café Coworking;62108317;-755874107
3461;Colombia;Altrove: Restaurante Café Coworking;62116041;-755870080
3462;Colombia;Café Cosmonova;62120360;-755858121
3463;Colombia;Dakaffe;62152184;-752431053
3464;Colombia;Santamaria Café;45971488;-740696664
3465;Colombia;San Fermín;46492638;-740630354
3466;Colombia;Roma Cafe;62398320;-738618942
3467;Colombia;SON D'LICIAS;46384998;-755701744
3468;Colombia;El Tejadito de Salento;46383741;-755687779
3469;Colombia;Restaurante Palabra y Pan;29062871;-752668539
3470;Colombia;Estacion Paisa;62480006;-755693875
3471;Colombia;Palpitar;33723397;-765261316
3472;Colombia;La Garza Cafe Boutique;104240522;-755504661
3473;Colombia;Le Palito;62120290;-755590034
3474;Colombia;Alquimista;62112852;-755593082
3475;Colombia;Los Pinos;45382905;-756678839
3476;Colombia;Tostao’;62019638;-755719533
3477;Colombia;El Pescador;45356984;-756735916
3478;Colombia;Cafe Bar Deportivo;50619625;-758728785
3479;Colombia;Don Antonio;62646400;-755603213
3480;Colombia;Beatriz;62648060;-755602200
3481;Colombia;Kom Coffee Yopal;53492966;-723953989
3482;Colombia;Café a la hora del Té;62055085;-755827712
3483;Colombia;Salón de onces Monterrey;65535761;-731324303
3484;Colombia;Zócalo Taller y Café;44297299;-752135906
3485;Colombia;UVA CAFE BAR;63199800;-755604649
3486;Colombia;Tradición Veleña;60087610;-736764585
3487;Colombia;Delifrut's;58264270;-730321359
3488;Colombia;Tostao;45990052;-740737351
3489;Colombia;Chocolatto Repostería Fina;62643842;-755979535
3490;Colombia;Dimonte Café;43341927;-757034635
3491;Colombia;Tostao’;47097179;-740619567
3492;Colombia;Ramada Cafe y Coworking;33769953;-765459754
